sentence1,sentence2,label,idx,sbert_ft_score,sbert_ft_pred
Which is the best quickbooks auto data recovery support number?,Which is the best QuickBooks Hosting Support Number in New York?,1,17090,0.6519113779067993,0
Is NDTV ban a violation of freedom of speech?,Does the ban on NDTV India for 1 day can be justified?,1,17155,0.5508348941802979,0
Will Donald Trump carry out all of his promises from the election that he won?,Can Donald Trump achieve his campaign proposals?,1,17195,0.6225389242172241,0
Is NIIT Delhi good for a digital marketing course?,Which is the best digital marketing institute for professionals in India?,1,17231,0.6289482712745667,0
What would Ryan Lochte have to gain from lying?,What did Ryan Lochte do wrong in Rio?,1,17233,0.6800850629806519,0
How can I be a better person and improve my questions on Quora?,"""How often do you mark questions as """"needing improvement"""" on Quora?""",1,17247,0.5722626447677612,0
Install issues kya karu 1-800-439-2178 AVG Technical Antivirus Support | AVG Antivirus Customer Support Number ?,What is the customer support phone number for AVG antivirus?,1,17251,0.5299788117408752,0
What is the QuickBooks payroll tech support number in Washington?,Which is the best QuickBooks data recovery support number in New York?,1,17275,0.6184245347976685,0
Why do intelligent young people with bright futures give up everything just to join terrorist groups like ISIS?,Why do some people with PhD's join groups like ISIS?,1,17384,0.6777647733688354,0
Have the Ancient Anasazi been scientifically tested?,Has Ancient History been scientifically tested? Is it all real? Did it happen differently than we were told it did? Did it even happen at all?,1,17395,0.6835957765579224,0
What single book has changed your life the most?,Which is/are the book that has inspired you the most?,1,17400,0.6712905764579773,0
Guns and Firearms: Can i survive a close range shot in the head with a  .50 Action express?,It's it feasible to survive a shot in the head or the heart with a Desert Eagle 50AE at close range when 300 grain hollow points are used?,1,17413,0.6011604070663452,0
"Why do people ask questions on Quora that are just as, if not more than easier to, look up with a search engine?",Do people post questions in Quora just so that they can skip searching in Google for a few minutes?,1,17417,0.6105794906616211,0
Can we bring a dead animal back to life?,Will science ever make it possible to bring back the dead?,1,17424,0.6519252061843872,0
Why do some people ask questions on Quora that could easily be answered by using a search engine?,Why do some people ask simple direct science questions in Quora when there are sufficient resources available in internet?,1,17440,0.6416119337081909,0
What is best way to start learning programming?,"I start learning programming with Java, Is that a wrong step in learning programming? Do I have go back to start with another language?",1,17575,0.5074447393417358,0
How can I start programming from zero level?,How do I start learning programming from beginner to expert?,1,17585,0.6159790754318237,0
Do you believe in God or a supernatural entity?,Do you believe in supernatural entities?,1,17589,0.6666757464408875,0
How have people become millionaires before 25?,How do I become a millionaire before the age of 30 in the UK?,1,17627,0.639189600944519,0
What is the most important thing in one's life?,"Are money, time, and friends the most important things in life?",1,17708,0.5646714568138123,0
"Why should India tolerate China, when it seems to block every single move of India in the Geo-political arena? Can't we block Chinese goods in India?",Why can't Chinese goods be flushed out of India?,1,17733,0.6561809182167053,0
Is Donald Trump purposefully tanking the election?,Is Donald Trump really a closet liberal?,1,17787,0.5184096097946167,0
Can we expect time travel to become a reality?,Is backward time travel possible?,1,17807,0.6598781943321228,0
"Is there a commonly shared, grand purpose to our existence as a human species?",What is our purpose in being here?,1,17814,0.6820054650306702,0
From where can I pursue digital marketing course?,What are some CV worthy online Digital Marketing courses?,1,17817,0.6654014587402344,0
I am a blogger. I want to get huge traffic on my blog. What should I do?,I'm a blogger. Should I guest post on other blogs to get more traffic to my blog?,1,17873,0.6365638375282288,0
How do I track my lost mobile using IMEI number?,Which software is used by cops to track phone calls using the IMEI or mobile number?,1,17893,0.6556738018989563,0
What do native US/UK English speakers think of Philippine English?,What does the Philippine English accent sound like to non-Filipinos?,1,17909,0.6367940902709961,0
What are the best available technology gadgets?,What are some of the best phones tools and gadgets?,1,17911,0.6392081379890442,0
What can I do to loose 20-30kg?,What is the easiest way to loose weight?,1,17932,0.6473391056060791,0
What are the tips for clearing Google Summer of Code?,How do I prepare for the Google Summer of Code (GSoC)?,1,17940,0.6331803798675537,0
"Is now (October 18, 2010) a good time to buy Apple stock?",Is it good time to buy gold stock April 2016?,1,17975,0.5555960536003113,0
Why do so many people ask questions on Quora instead of searching the answers on Wikipedia?,Why do people on Quora ask silly questions about the facts which can be googled very easily?,1,17993,0.6212121248245239,0
"If we had a good first date and he tried to kiss me and texted me right after to say he had fun, why is he not contacting me at all for 3 days now?","After our 1st date that lasted only 90 mins for dinner, he tried to kiss me and texted saying he had a lot of fun. Is he interested or being nice?",1,17998,0.6292150616645813,0
Why are so many Quora questions about factual information that the questioner could easily look up?,Why do so many people post questions on Quora that could be easily and thoroughly answered by simply typing the question into any search engine?,1,18039,0.6287861466407776,0
How possible is it to get pregnant one day after my 3 day period?,Can I get pregnant a week after my cycle?,1,18046,0.6585607528686523,0
"If you have to place a mobile tower at your plot or house, how would you do it?",How do I contact a mobile tower installation company for an installation in my land?,1,18193,0.6350306272506714,0
Can array allocate dynamic memory?,How can I create a dynamic array in the programming language C?,1,18225,0.5760079622268677,0
Will Donald Trump crack down on the H1b visa program if he gets elected?,Will it be difficult to get a US Visa if Donald Trump gets elected?,1,18236,0.629493236541748,0
What are some life acts that we can learn in minute?,Life Lessons: What can I learn in a minute that will be useful for the rest of my life?,1,18301,0.669029951095581,0
What is the lead reason to the rise and fall of Cyrus Mistry?,Why did the Tata Sons sacked Cyrus Mistry?,1,18307,0.6512949466705322,0
Is time travel possible after the discovery of gravitational waves?,It is possible to travel by time?,1,18320,0.5542849898338318,0
How do I gain emotional intelligence and control my emotions?,Does our mind control our emotions?,1,18346,0.6540502309799194,0
How exactly does banning Rs 500 and Rs 1000 notes curb the problem of black money?,How does the latest decision of abolishing 500 and 1000 rupee notes help the Government curb corruption?,1,18395,0.6214923858642578,0
Will House Tyrell go extinct now that Margaery and Loras are dead?,"Now that the Margaery and Loras are dead, who will rule the Reach after Lady Olenna's death?",1,18408,0.48565924167633057,0
Does dark matter ripple when galaxy clusters collide and wave in a double slit experiment?,Is there evidence of the dark matter every time a double slit experiment is performed? Is the dark matter what waves?,1,18431,0.6411644220352173,0
Can someone hack my smartphone while in a Restaurant?,Can someone hack my smartphone and send emails?,1,18437,0.674352765083313,0
"If we can see distant galaxy using Hubble or some other telescopes, can we see the flag on moon?",Could the Hubble see Apollo debris if we aimed it at the moon?,1,18456,0.6450443267822266,0
Why are so many Quora questions about factual information that the questioner could easily look up?,Why do so many people ask questions on Quora that can be found in a Google search?,1,18484,0.5832574963569641,0
